  DATE    T-ini  T-end  %SUN   %CLOU  %GOOD  %MOD   %BAD   OBS
20100101   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20100102   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20100103  13.24  16.38  89.75  10.25  14.99  47.61  27.15   1
20100104  12.62  16.63  93.88   6.12  20.59  57.98  15.31   1
20100105  10.39  16.65  97.87   2.13  65.18  16.30  16.39   1
20100106  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20100107  10.12  15.99  81.74  18.26   1.18   1.27  79.30   1
20100108  10.12  14.83  77.20  22.80   0.01   0.27  76.92   1
20100109  10.39  14.32  99.99   0.01   0.00   0.00  99.99   1
20100110  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20100111  10.16  14.54  91.58   8.42  14.31  55.84  21.43   1
20100112   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20100113   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20100114   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20100115   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20100116   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20100117   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20100118   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20100119   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20100120   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20100121   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20100122   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20100123  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20100124  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20100125  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20100126  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20100127  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20100128  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20100129  10.77  11.95  99.95   0.05   0.00  21.00  78.95   1
20100130  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20100131   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20100201   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20100202   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20100203  10.82  21.12  99.70   0.30   2.77  44.73  52.19   1
20100204  11.39  18.98  97.49   2.51   0.00   0.89  96.61   1
20100205  11.45  17.84  99.77   0.23  27.98  14.93  56.86   1
20100206   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20100207   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20100208  16.09  21.68  63.00  37.00   7.11  29.28  26.61   1
20100209  11.91  21.86  81.46  18.54  41.83  23.65  15.98   1
20100210  11.97  18.24  70.05  29.95   0.00   0.26  69.80   1
20100211  12.02  21.86  44.77  55.23   0.00   6.46  38.31   1
20100212  11.40  21.86  24.52  75.48   0.24   4.07  20.21   1
20100213  11.71  20.60  60.79  39.21  40.27   2.63  17.88   1
20100214  14.58  19.22  18.25  81.75   0.13   4.21  13.91   1
20100215  11.41  20.56  48.85  51.15   5.49   5.05  38.31   1
20100216  12.13  21.00  99.98   0.02  10.72  15.84  73.43   1
20100217  11.23  21.20  99.90   0.10  70.54  16.74  12.62   1
20100218  11.06  21.09  99.63   0.37  81.37  14.84   3.42   1
20100219  15.39  20.85  99.61   0.39  95.15   2.68   1.78   1
20100220  12.41  21.41  95.69   4.31   0.00   7.66  88.04   1
20100221  12.22  21.30  76.37  23.63  28.62  28.34  19.42   1
20100222  11.26  21.37  98.81   1.19  13.86  64.35  20.60   1
20100223  11.86  20.56  95.26   4.74  12.95  64.54  17.77   1
20100224  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20100225  11.17  14.10  49.39  50.61   0.00  10.14  39.25   1
20100226  10.84  19.81  77.45  22.55  52.28  20.75   4.42   1
20100227  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20100228  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20100301  10.87  15.21  70.25  29.75   0.00  26.56  43.69   1
20100302  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20100303  14.81  21.57  98.73   1.27   2.98  75.02  20.73   1
20100304  11.72  21.58  99.84   0.16   0.00   0.00  99.84   1
20100305  11.97  21.57  99.64   0.36  45.80  37.01  16.83   1
20100306  11.93  21.57  99.95   0.05   0.00   0.00  99.95   1
20100307  10.87  21.56  62.63  37.37   0.00   0.00  62.63   1
20100308  11.85  21.56  99.94   0.06  79.57   3.67  16.71   1
20100309  11.14  21.51  77.61  22.39   0.00   0.00  77.61   1
20100310  11.03  21.19  96.69   3.31   5.25  58.91  32.52   1
20100311  11.19  21.01  92.22   7.78   2.47  49.21  40.53   1
20100312  17.84  21.28  97.72   2.28   0.00  37.60  60.12   1
20100313  11.59  19.64  99.81   0.19  48.45  29.09  22.28   1
20100314  11.28  21.40  99.86   0.14  57.82  22.09  19.94   1
20100315  17.84  21.52 100.00   0.00  33.46  21.08  45.46   1
20100316  11.16  21.05  87.39  12.61   0.00  21.68  65.71   1
20100317  17.85  17.86 100.00   0.00 100.00   0.00   0.00   1
20100318  11.00  20.23  94.03   5.97  19.04  50.90  24.09   1
20100319  11.01  18.72  93.47   6.53   0.00   0.00  93.47   1
20100320  11.01  19.10  94.10   5.90   0.00   0.00  94.10   1
20100321  11.02  15.02  91.61   8.39   0.00   0.00  91.61   1
20100322  11.02  17.04  93.52   6.48   0.00   0.00  93.52   1
20100323  11.06  17.45  94.35   5.65   0.03   0.00  94.32   1
20100324  11.49  21.24  98.46   1.54   9.06   0.07  89.33   1
20100325  11.47  21.24  97.56   2.44   0.00   0.02  97.54   1
20100326  17.84  20.56  99.83   0.17  37.39  62.44   0.00   1
20100327   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20100328   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20100329   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20100330   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20100331   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20100401   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20100402   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20100403  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20100404  19.28  20.97  99.33   0.67   0.00   0.00  99.33   1
20100405  11.51  21.17  96.71   3.29  28.71  44.92  23.08   1
20100406  12.16  21.17  53.30  46.70  10.60  27.85  14.84   1
20100407  11.26  21.16  88.48  11.52   0.02  68.71  19.75   1
20100408  11.62  21.15  97.33   2.67  10.42  67.08  19.83   1
20100409  11.56  21.16  97.34   2.66  43.22  23.82  30.30   1
20100410  11.29  21.16  95.90   4.10  70.28  18.36   7.26   1
20100411  11.27  21.15  75.14  24.86  41.83   3.49  29.82   1
20100412  11.32  20.92  94.89   5.11  28.15  39.80  26.94   1
20100413  11.47  21.02  96.52   3.48  13.46  39.40  43.66   1
20100414  11.94  20.94  99.89   0.11   0.00  22.03  77.86   1
20100415  11.43  20.96  96.36   3.64  54.53  32.68   9.15   1
20100416  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20100417  11.50  20.78  97.20   2.80  61.86  17.09  18.25   1
20100418  11.49  20.95  96.87   3.13  53.38  23.45  20.04   1
20100419  11.51  21.22  87.66  12.34  48.85   9.13  29.69   1
20100420  11.56  21.06  25.87  74.13   6.22   3.26  16.39   1
20100421  15.03  19.57  83.77  16.23  51.33   9.50  22.94   1
20100422  11.50  21.61  87.57  12.43  57.67  23.09   6.81   1
20100423  11.49  21.53  89.72  10.28   0.00  42.90  46.82   1
20100424  11.50  21.39  26.87  73.13   0.00   0.00  26.87   1
20100425  11.51  21.60  92.30   7.70   0.00   0.02  92.27   1
20100426  11.58  21.59  24.07  75.93   0.00   0.00  24.07   1
20100427  11.54  15.03  90.24   9.76  36.95   0.00  53.29   1
20100428   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20100429   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20100430  11.80  21.24  97.73   2.27  76.34  21.37   0.02   1
20100501  11.67  19.59  73.65  26.35   4.14  54.99  14.52   1
20100502  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20100503  11.74  21.05  90.64   9.36  47.57  17.11  25.95   1
20100504  11.79  21.05  91.29   8.71  53.07  14.34  23.88   1
20100505  11.73  17.11  92.65   7.35   2.59  38.91  51.15   1
20100506  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20100507  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20100508  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20100509  17.96  20.93  99.21   0.79   0.04  75.73  23.44   1
20100510  11.75  20.93  95.87   4.13  35.61  26.63  33.64   1
20100511  12.08  20.65  99.85   0.15  78.85  20.33   0.67   1
20100512  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20100513  11.79  17.61  92.72   7.28  46.36   3.73  42.63   1
20100514  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20100515  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20100516  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20100517  11.88  17.65  92.05   7.95   0.04   0.00  92.01   1
20100518  11.93  20.82  96.42   3.58  96.38   0.00   0.04   1
20100519  12.08  20.67  92.28   7.72  52.13  14.75  25.40   1
20100520  12.58  20.61  49.68  50.32   5.03   3.18  41.47   1
20100521  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20100522  12.27  20.16  95.19   4.81  64.23  12.40  18.56   1
20100523  12.07  20.80  97.06   2.94   0.00  53.21  43.85   1
20100524  12.18  20.83  91.36   8.64  71.21  11.34   8.81   1
20100525  12.89  20.83  99.55   0.45  88.72   7.29   3.53   1
20100526  12.00  20.84  95.54   4.46  75.31  17.21   3.02   1
20100527  17.69  20.83  91.79   8.21  42.73  40.95   8.11   1
20100528  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20100529  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20100530  12.27  20.85  98.83   1.17  98.78   0.00   0.04   1
20100531  13.75  20.85  99.03   0.97  25.30  15.65  58.09   1
20100601  12.10  20.35  69.00  31.00  40.38   6.82  21.80   1
20100602  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20100603  12.06  19.57  95.30   4.70  93.29   1.96   0.04   1
20100604  12.11  20.44  96.33   3.67  91.37   4.93   0.04   1
20100605  12.14  20.44  97.11   2.89  97.08   0.00   0.03   1
20100606  12.10  20.44  97.01   2.99  96.54   0.43   0.04   1
20100607  12.22  20.44  97.71   2.29  93.09   4.60   0.02   1
20100608  12.28  18.89  84.89  15.11   0.00   2.39  82.51   1
20100609  12.16  18.41  93.38   6.62  49.01  31.16  13.21   1
20100610  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20100611  12.13  17.07  93.22   6.78  71.90   8.84  12.48   1
20100612  12.15  17.61  94.69   5.31  22.01  32.46  40.22   1
20100613  12.16  19.51  95.70   4.30  93.03   2.65   0.02   1
20100614  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20100615  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20100616  13.04  20.39  99.83   0.17  65.44  23.38  11.01   1
20100617  12.29  17.43  95.33   4.67  75.31   9.28  10.74   1
20100618  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20100619  12.79  20.41  23.67  76.33   0.00   0.00  23.67   1
20100620  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20100621  12.46  20.42  96.32   3.68  19.89  29.34  47.08   1
20100622  15.94  20.42  83.45  16.55   4.63  15.96  62.85   1
20100623  12.41  17.27  72.69  27.31   6.70  36.21  29.77   1
20100624  12.37  20.43  96.38   3.62  63.03  31.52   1.83   1
20100625  12.70  20.23  86.86  13.14   0.00   0.57  86.29   1
20100626  12.38  20.38  72.05  27.95  50.50  12.99   8.55   1
20100627  12.33  20.51  94.91   5.09   0.00  38.35  56.56   1
20100628  12.53  20.52  99.75   0.25  97.95   1.70   0.09   1
20100629  12.49  20.52  99.91   0.09  99.88   0.00   0.03   1
20100630  12.21  17.98  90.97   9.03  77.68   5.08   8.21   1
20100701  12.21  18.46  96.02   3.98  71.40  15.87   8.75   1
20100702  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20100703  12.28  19.04  96.97   3.03  92.43   4.49   0.05   1
20100704  12.24  17.08  94.27   5.73   0.00   0.03  94.24   1
20100705  12.22  15.88  86.68  13.32  80.86   2.91   2.91   1
20100706  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20100707  14.98  20.55  71.02  28.98   0.02  58.49  12.51   1
20100708  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20100709  12.67  20.97  98.10   1.90  75.62   8.48  14.00   1
20100710  12.84  20.98  99.69   0.31  69.90  22.38   7.40   1
20100711  14.14  20.52  38.13  61.87   3.10   6.02  29.01   1
20100712  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20100713  12.33  13.55  89.34  10.66   0.00   0.00  89.34   1
20100714  12.15  17.33  92.16   7.84   0.00   0.00  92.16   1
20100715  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20100716  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20100717  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20100718  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20100719  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20100720  12.81  20.43  93.28   6.72   0.00   0.42  92.87   1
20100721  12.39  20.50  98.76   1.24   4.13  60.20  34.43   1
20100722  12.55  20.81  99.77   0.23  77.28  21.53   0.96   1
20100723  12.32  13.78  30.05  69.95   0.00   0.00  30.05   1
20100724  12.31  20.50  98.73   1.27  71.56  19.62   7.54   1
20100725  12.72  21.00  99.89   0.11   0.00  94.99   4.90   1
20100726  13.08  20.40  99.84   0.16  99.80   0.00   0.04   1
20100727  12.69  20.90  81.72  18.28  59.51   2.91  19.30   1
20100728  12.01  21.05  93.32   6.68  92.00   1.30   0.02   1
20100729  12.03  21.04  96.81   3.19  70.87   6.77  19.16   1
20100730  14.84  21.04  94.33   5.67  40.40  20.32  33.61   1
20100731  11.94  21.09  84.81  15.19   0.00   0.00  84.81   1
20100801  18.24  21.09  99.14   0.86   0.34   0.30  98.50   1
20100802  11.91  21.08  95.23   4.77   0.00   0.01  95.22   1
20100803  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20100804  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20100805  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20100806  11.84  17.26  75.67  24.33   0.00   6.46  69.21   1
20100807  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20100808  11.83  12.37   0.00 100.00   0.00   0.00   0.00   1
20100809  11.90  14.39   3.98  96.02   0.00   0.00   3.98   1
20100810  11.79  20.85  87.73  12.27  50.64  17.70  19.39   1
20100811  11.76  14.68  74.55  25.45  12.34  36.22  25.99   1
20100812  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20100813  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20100814  11.70  21.20  95.76   4.24  79.70  15.32   0.75   1
20100815  11.66  17.44  93.70   6.30   0.00   0.00  93.70   1
20100816  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20100817  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20100818  12.13  21.69  97.05   2.95  67.66  20.08   9.31   1
20100819  11.95  21.78  84.41  15.59   0.00   0.00  84.41   1
20100820  11.87  21.21  90.64   9.36   0.51   3.76  86.37   1
20100821  11.95  21.69  96.87   3.13   0.00   0.00  96.87   1
20100822  14.17  17.77  99.23   0.77   0.00   0.00  99.23   1
20100823   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20100824  11.76  20.99  99.17   0.83  27.22   7.31  64.65   1
20100825  11.57  12.33  70.98  29.02  49.20  21.78   0.00   1
20100826  11.42  19.08  95.43   4.57  95.41   0.00   0.02   1
20100827   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20100828   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20100829   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20100830  14.91  18.77  88.28  11.72  28.73  48.25  11.30   1
20100831  12.05  20.98  72.45  27.55   0.00   0.00  72.45   1
20100901  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20100902  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20100903  11.64  21.12  54.69  45.31   0.00   0.00  54.69   1
20100904  11.44  21.12  87.35  12.65   0.00   0.00  87.35   1
20100905  11.75  21.11  97.86   2.14   0.00   0.00  97.86   1
20100906  11.61  21.11  93.54   6.46  83.62   2.94   6.98   1
20100907  11.56  15.13  99.46   0.54  99.20   0.05   0.21   1
20100908   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20100909   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20100910  11.32  21.08  89.18  10.82  23.42  41.67  24.09   1
20100911  11.10  20.76  87.72  12.28  60.39   5.92  21.42   1
20100912  11.16  21.07  77.75  22.25  24.80  31.91  21.04   1
20100913  11.28  20.91  97.65   2.35   0.00   0.00  97.65   1
20100914  11.07  17.64  79.27  20.73  25.89   6.43  46.95   1
20100915  11.05  17.41  41.47  58.53   3.62   3.41  34.43   1
20100916  10.90  11.50   0.00 100.00   0.00   0.00   0.00   1
20100917  10.91  19.75  92.04   7.96  28.91  13.83  49.30   1
20100918  10.85  17.84  92.48   7.52   0.00   0.00  92.48   1
20100919  10.87  18.21  95.32   4.68   0.02   0.00  95.29   1
20100920  10.83  12.74  36.67  63.33   0.00   0.00  36.67   1
20100921  10.81  21.02  95.55   4.45   0.00   0.00  95.55   1
20100922  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20100923  11.18  21.01  86.24  13.76   0.00  32.18  54.06   1
20100924  10.98  21.01  97.21   2.79  34.69  15.68  46.84   1
20100925  11.12  21.00  98.31   1.69   0.02   0.02  98.27   1
20100926  10.89  14.75  88.82  11.18  22.26  51.28  15.28   1
20100927   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20100928   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20100929  10.69  19.49  94.01   5.99  77.79   9.51   6.72   1
20100930  12.32  13.29  96.36   3.64  48.48  16.59  31.28   1
20101001  10.63  18.46  92.67   7.33   6.16  86.25   0.27   1
20101002  10.61  20.78  94.02   5.98  64.12  17.50  12.39   1
20101003  10.60  19.94  93.85   6.15  59.56  32.55   1.74   1
20101004  10.57  11.29   0.31  99.69   0.00   0.00   0.31   1
20101005  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20101006   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20101007   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20101008   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20101009   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20101010   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20101011   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20101012   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20101013   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20101014  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20101015  11.46  21.40  98.42   1.58  66.78  26.74   4.90   1
20101016  11.29  21.39  82.20  17.80  34.54  20.05  27.60   1
20101017  11.76  21.39  99.87   0.13   0.00   0.01  99.86   1
20101018  11.67  19.70  99.92   0.08   0.00   0.00  99.92   1
20101019  11.52  17.25  96.89   3.11  55.68   5.58  35.63   1
20101020  10.55  14.80  76.90  23.10  40.57  11.28  25.06   1
20101021  10.29  18.31  92.10   7.90  78.75   6.78   6.57   1
20101022  12.83  16.40  66.48  33.52   0.00   5.90  60.58   1
20101023  10.24  17.08  92.80   7.20  72.81  14.04   5.95   1
20101024  10.23  17.43  94.23   5.77  38.83  53.53   1.87   1
20101025  10.20  19.29  91.68   8.32  32.13  41.35  18.20   1
20101026  10.19  20.57  82.18  17.82   0.00   0.00  82.18   1
20101027  10.85  21.36  99.86   0.14   1.00  73.12  25.74   1
20101028  11.06  19.41  98.98   1.02   3.78  32.63  62.57   1
20101029  11.33  21.36  99.64   0.36  13.44  37.13  49.08   1
20101030  11.19  20.64  99.40   0.60  35.17  38.25  25.98   1
20101031  11.31  21.12  99.88   0.12  30.11  55.31  14.46   1
20101101  10.37  21.36  96.99   3.01   0.00   0.00  96.99   1
